Location,Other Location Details,Size,Bedrooms,Bathrooms,Price,Property Type,Purchase Type
Thika Road,,None,4,4,15000000,Apartment,Sale
Westlands Area,Westlands,None,3,3,22000000,Apartment,Sale
Mombasa Road,Athi River,55 m²,1,1,3400000,Apartment,Sale
Athi River,,132 ft²,3,2,5900000,Apartment,Sale
Thika Road,,None,0,,2400000,Apartment,Sale
Mombasa Road,,None,2,1,4500000,Apartment,Sale
Thika Road,,None,1,,9700000,Apartment,Sale
Kileleshwa,,None,3,4,20000000,Apartment,Sale
Westlands Area,Westlands,None,2,2,9000000,Apartment,Sale
Off Ole Odume Road,Lavington,None,2,3,17000000,Apartment,Sale
Westlands Area,Westlands,None,1,1,8000000,Apartment,Sale
26,"ruaka, Limuru",None,3,2,12000000,Apartment,Sale
Mombasa Road,,None,3,3,7800000,Apartment,Sale
456,"kileleshwa, Kileleshwa",250 m²,3,4,27000000,Apartment,Sale
Nyali west,"Mkomani, Nyali",2140 ft²,3,3,16500000,Apartment,Sale
Nyali,"Nyali bridge, Mkomani",1150 ft²,2,2,9500000,Apartment,Sale
Nyali,Nyali Area,1460 ft²,2,2,11500000,Apartment,Sale
kikambala,Kikambala,1460 ft²,2,2,18000000,Apartment,Sale
Rhapta Road,Westlands,145 m²,2,2,16500000,Apartment,Sale
Rhapta Road,Westlands,170 m²,3,3,18500000,Apartment,Sale
4,"6th Avenue, Muthaiga",280 m²,3,4,37000000,Apartment,Sale
Lower Kabete,Westlands,None,2,2,10000000,Apartment,Sale
Brookside,Westlands,None,2,2,19000000,Apartment,Sale
South C,,None,3,,13000000,Apartment,Sale
Nyeri Road,Kileleshwa,48 m²,1,1,5700000,Apartment,Sale
Nyali,"Nyali mombasa, Nyali Area",1670 ft²,2,3,15500000,Apartment,Sale
Nyali,Nyali Area,None,3,4,40000000,Apartment,Sale
Parklands,Westlands,None,3,4,20000000,Apartment,Sale
Kilimani,,None,3,,21000000,Apartment,Sale
Ngong Road,,None,2,,7500000,Apartment,Sale
Mombasa,"Nyali, Nyali Area",1430 ft²,3,2,11500000,Apartment,Sale
Moyne Drive Nyali beach,"Nyali Area, Nyali",None,3,4,23000000,Apartment,Sale
Nyali Area,Nyali,None,3,4,40000000,Apartment,Sale
worldbank,Changamwe,5500 m²,1,1,30000000,Apartment,Sale
kindaruma road,Kilimani,112 m²,2,2,11500000,Apartment,Sale
westlands,"Westlands Area, Westlands",150 m²,2,3,14500000,Apartment,Sale
Kilimani,,None,4,3,25000000,Apartment,Sale
Thika Road,,None,2,2,17000000,Apartment,Sale
Thika Road,,None,2,2,14500000,Apartment,Sale
Kindaruma Road,Kilimani,65 m²,2,2,5900000,Apartment,Sale
Tatu City,Ruiru,45 m²,1,1,6000000,Apartment,Sale
Kirichwa Road,Kilimani,87 m²,2,2,8600000,Apartment,Sale
Yaya Centre,Kilimani,112 m²,2,3,12500000,Apartment,Sale
Riruta,Riara Road,24 m²,0,1,2700000,Apartment,Sale
Garden City,"Garden Estate, Roysambu",20 m²,0,1,3100000,Apartment,Sale
Westlands Road,"Westlands Area, Westlands",88 m²,2,2,9300000,Apartment,Sale
Adams Arcade,"Ngong Road, Kilimani",144 m²,3,3,14000000,Apartment,Sale
General Mathenge,Westlands,None,4,,90000000,Apartment,Sale
Nyali,Nyali Area,2640 ft²,4,6,24500000,Apartment,Sale
Kindaruma rd,Kilimani,80 m²,2,3,6800000,Apartment,Sale
Waiyaki Way,Westlands,146 m²,2,3,9900000,Apartment,Sale
Rosslyn,Westlands,None,1,,9700000,Apartment,Sale
Nyali,"Mombasa CBD, Mombasa Island",3000 ft²,3,4,40000000,Apartment,Sale
Nyali,Nyali Area,1460 ft²,2,2,12500000,Apartment,Sale
Nyali Area,Nyali,None,5,6,50000000,Apartment,Sale
Parklands,Westlands,None,4,,26000000,Apartment,Sale
Riverside,Westlands,None,4,,30000000,Apartment,Sale
Lavington,,None,0,,5200000,Apartment,Sale
Rhapta Road,Westlands,None,1,,17000000,Apartment,Sale
Bamburi mwisho,Bamburi,None,3,2,4500000,Apartment,Sale
Kileleshwa,,None,1,1,6500000,Apartment,Sale
Kilimani,,None,2,2,10500000,Apartment,Sale
Kilimani,,None,1,1,5300000,Apartment,Sale
Off Ole Dume Road,Kilimani,None,2,2,12500000,Apartment,Sale
Brookside,Westlands,None,4,4,32000000,Apartment,Sale
Mount Kenya Road,"Nyali Area, Nyali",None,3,4,18000000,Apartment,Sale
Thika Road,,None,2,2,12900000,Apartment,Sale
Ganjoni,"Mombasa CBD, Mombasa Island",None,2,2,7900000,Apartment,Sale
Diani,,95 m²,2,2,Price not found,Apartment,Sale
Karura,Westlands,None,4,4,76000000,Apartment,Sale
100,"chania avenue, Kilimani",117 m²,3,3,15000000,Apartment,Sale
Lavington,,None,4,4,26000000,Apartment,Sale
Lavington,,None,2,2,13000000,Apartment,Sale
Lavington,,320 m²,5,6,29500000,Apartment,Sale
Kileleshwa,,207 m²,3,4,20000000,Apartment,Sale
Rhapta Road,Westlands,None,4,4,24000000,Apartment,Sale
Lavington,,None,4,5,25000000,Apartment,Sale
Riverside,Westlands,None,3,4,24000000,Apartment,Sale
Kilimani,,96 m²,2,2,11900000,Apartment,Sale
Ruaka,,None,2,2,6995000,Apartment,Sale
Kilimani,,None,3,4,12000000,Apartment,Sale
Kilimani,,None,3,3,30000000,Apartment,Sale
Riverside Drive,"Riverside, Westlands",3200 ft²,3,3,38000000,Apartment,Sale
Syokimau,,None,2,2,7500000,Apartment,Sale
Lavington,,None,1,1,6200000,Apartment,Sale
Kilimani,,None,3,,21900000,Apartment,Sale
kl,"KILIMANI, Kilimani",200 m²,3,3,22000000,Apartment,Sale
Kilimani,,110 m²,2,2,16000000,Apartment,Sale
Lavington,,None,2,2,12000000,Apartment,Sale
Kilimani,,None,2,3,10200000,Apartment,Sale
Kilimani,,None,1,1,5300000,Apartment,Sale
Kilimani,,None,3,3,31000000,Apartment,Sale
Westlands Area,Westlands,None,0,,6500000,Apartment,Sale
Nyali Citymall,"Nyali Area, Nyali",None,2,2,11000000,Apartment,Sale
Tudor Nora,"Tudor, Mombasa Island",None,2,2,8500000,Apartment,Sale
Riara road,Kilimani,None,2,2,11500000,Apartment,Sale
Tudor Nora,"Tudor, Mombasa Island",None,3,3,13500000,Apartment,Sale
Kilimani,,None,3,3,25000000,Apartment,Sale
Voyager area,"Nyali Area, Nyali",None,2,2,8500000,Apartment,Sale
Nyali,Nyali Area,1650 ft²,3,2,11500000,Apartment,Sale
Kilimani,,None,1,1,14000000,Apartment,Sale
Kilimani,,None,2,2,12500000,Apartment,Sale
Mombasa Road,,None,3,3,6500000,Apartment,Sale
Kilimani,,None,3,2,14500000,Apartment,Sale
Kilimani,,100 m²,2,2,10000000,Apartment,Sale
Lavington,,None,2,2,15500000,Apartment,Sale
Lower Kabete,Westlands,None,2,3,25000000,Apartment,Sale
Tatu City,Ruiru,None,3,2,20000000,Apartment,Sale
Tatu City,Ruiru,None,2,2,11000000,Apartment,Sale
Citymall Nyali,"Nyali Area, Nyali",None,2,2,12500000,Apartment,Sale
Mombasa CBD,Mombasa Island,None,2,2,7900000,Apartment,Sale
Malindi,Golf club,350 m²,2,2,8000000,Apartment,Sale
Kilimani,,None,4,4,18000000,Apartment,Sale
Citymall Nyali Baobab,"Nyali Area, Nyali",None,3,3,19000000,Apartment,Sale
Nyali Area,Nyali,None,1,,9000000,Apartment,Sale
Arwings Kodhek,Lavington,55 m²,1,1,6500000,Apartment,Sale
Riverside,Westlands,None,3,4,24000000,Apartment,Sale
Kileleshwa,,None,3,4,18000000,Apartment,Sale
Lavington,,None,4,5,23000000,Apartment,Sale
Kizingo,Mombasa Island,None,4,5,36000000,Apartment,Sale
Riverside,Westlands,None,3,4,36000000,Apartment,Sale
Tudor,Mombasa Island,None,3,3,10000000,Apartment,Sale
Kileleshwa,,None,4,4,25000000,Apartment,Sale
Nyali Area,Nyali,None,3,3,18000000,Apartment,Sale
Off Naivasha Road,"Ndwaru Road, Riruta, Riara Road",60 m²,2,2,6000000,Apartment,Sale
Off Naivasha Road,"Ndwaru Road, Riruta, Riara Road",20 m²,0,1,2300000,Apartment,Sale
100m off Ndwaru Road,"Naivasha Road, Riruta, Riara Road",40 m²,1,1,4700000,Apartment,Sale
Second Parklands Avenue,"Parklands, Westlands",None,4,4,37000000,Apartment,Sale
Rosslyn,Westlands,None,1,,4950000,Apartment,Sale
Ruaka,,None,2,2,8000000,Apartment,Sale
Kilimani,,None,1,1,7500000,Apartment,Sale
Kileleshwa,,None,3,3,20000000,Apartment,Sale
Riverside Drive,"Riverside, Westlands",3500 ft²,4,4,42000000,Apartment,Sale
Kileleshwa,,None,3,3,22000000,Apartment,Sale
Kilimani,,None,3,3,18000000,Apartment,Sale
Nyali,Nyali Area,3000 ft²,3,4,25000000,Apartment,Sale
Nyali,Nyali Area,1200 ft²,2,2,8500000,Apartment,Sale
Nyali,Mombasa Island,1670 ft²,3,2,11500000,Apartment,Sale
Kileleshwa,,None,2,3,14500000,Apartment,Sale
Brookside,Westlands,None,1,2,28800000,Apartment,Sale
Riverside Drive,"Riverside, Westlands",None,2,3,12300000,Apartment,Sale
Wood Avenue,Kilimani,95 m²,1,2,10500000,Apartment,Sale
Kilimani,,None,2,2,9100000,Apartment,Sale
New malindi Road,"Mkomani, Nyali",1560 ft²,3,2,7000000,Apartment,Sale
Rosslyn,Westlands,None,4,4,45000000,Apartment,Sale
Kileleshwa,,50 m²,1,1,7000000,Apartment,Sale
Kilimani,,None,2,2,14000000,Apartment,Sale
Nyali baracks,"Nyali Area, Nyali",None,3,4,16000000,Apartment,Sale
Rhapta Road,Westlands,None,1,,9000000,Apartment,Sale
Rhapta Road,Westlands,None,2,,12500000,Apartment,Sale
Westlands Area,Westlands,None,2,,15350000,Apartment,Sale
Ruaka,,None,3,2,11500000,Apartment,Sale
South C,,None,1,,20000000,Apartment,Sale
Kileleshwa,,None,3,,40000000,Apartment,Sale
Rhapta Road,Westlands,None,3,3,22000000,Apartment,Sale
Nyali Area,Nyali,None,3,2,11000000,Apartment,Sale
Kanamai,Kikambala,1 ac,2,3,27000000,Apartment,Sale
Githuri Road,"Parklands, Westlands",195 m²,3,3,20000000,Apartment,Sale
Kilimani,,None,3,2,19000000,Apartment,Sale
Lavington,,246 m²,4,5,25500000,Apartment,Sale
Kileleshwa,,118 m²,2,2,11500000,Apartment,Sale
Riverside,Westlands,None,2,2,12300000,Apartment,Sale
Waiyaki Way,Westlands,None,1,1,6000000,Apartment,Sale
Voyager hotel,"Nyali Area, Nyali",None,2,2,11000000,Apartment,Sale
Ameziah DMW Estate,"Waiyaki way - Muthiga, Kinoo, Kikuyu",45 m²,1,1,3500000,Apartment,Sale
Brownstone IV Apartments,"Kirawa Road, Kitisuru, Westlands",34 m²,1,1,3500000,Apartment,Sale
Nyali,Mkomani,1520 ft²,3,2,12000000,Apartment,Sale
Riverside,Westlands,102 m²,2,2,11900000,Apartment,Sale
Kilimani,,None,3,3,11500000,Apartment,Sale
Riverside,Westlands,295 m²,4,3,40000000,Apartment,Sale
Nyali Area,Nyali,None,2,2,5500000,Apartment,Sale
Kilimani,,None,3,,16800000,Apartment,Sale
Tudor,Mombasa Island,None,3,,9500000,Apartment,Sale
Nyali,Nyali Area,2260 m²,3,3,19000000,Apartment,Sale
Mombasa CBD,Mombasa Island,None,2,,7900000,Apartment,Sale
Kilimani,,None,3,3,24000000,Apartment,Sale
Kilimani,,None,1,1,5300000,Apartment,Sale
Nyali Area,Nyali,None,2,2,9500000,Apartment,Sale
Kikambala North Coast,Kikambala,90 m²,1,2,3600000,Apartment,Sale
Nyali,Nyali Area,2060 ft²,3,3,20000000,Apartment,Sale
100,"lavington, Lavington",120 m²,3,4,19000000,Apartment,Sale
Riverside,Westlands,221 m²,3,4,26000000,Apartment,Sale
Nyali,Nyali Area,5260 ft²,5,6,52000000,Apartment,Sale
Embakasi,,None,3,2,7500000,Apartment,Sale
Kileleshwa,,None,3,3,23000000,Apartment,Sale
Nyali,Nyali Area,1644 ft²,3,2,8500000,Apartment,Sale
Sports Road,"Westlands Area, Westlands",None,4,3,19000000,Apartment,Sale
Kiambu Town,,None,2,2,9500000,Apartment,Sale
Kileleshwa,,None,3,3,34000000,Apartment,Sale
Kileleshwa,,None,2,2,28000000,Apartment,Sale
Kileleshwa,,None,2,2,23000000,Apartment,Sale
Brookside Drive,"Brookside, Westlands",None,2,2,16000000,Apartment,Sale
Nyali Area,Nyali,None,1,None,9000000,Apartment,Sale
MARARO ROAD,Kilimani,None,4,4,24500000,Apartment,Sale
Peponi Road,"Spring Valley, Westlands",415 m²,4,5,76000000,Apartment,Sale
Kilimani,,None,1,1,13000000,Apartment,Sale
Mvuli Rd- Westlands,"Westlands Area, Westlands",None,3,3,17500000,Apartment,Sale
Kilimani,,53 m²,1,1,5200000,Apartment,Sale
Riverside,Westlands,None,3,2,28500000,Apartment,Sale
Garden Estate,Roysambu,None,1,1,9700000,Apartment,Sale
Westlands Area,Westlands,None,4,4,25000000,Apartment,Sale
Kileleshwa,,None,2,1,15000000,Apartment,Sale
Flame Tree Estate,Thika,None,3,2,4500000,Apartment,Sale
Kileleshwa,,None,3,4,19700000,Apartment,Sale
Kilimani,,None,3,4,23500000,Apartment,Sale
kilimani,Kilimani,None,2,3,21500000,Apartment,Sale
Nyali Area,Nyali,None,3,None,9500000,Apartment,Sale
Nyali Area,Nyali,None,2,None,9500000,Apartment,Sale
Gaitumbi,"Kikuyu Town, Kikuyu",None,0,1,14500000,Apartment,Sale
Argwings Kodhek Road,Kilimani,None,3,4,20000000,Apartment,Sale
Off Kabarnet Road,Ngong Road,None,1,1,6600000,Apartment,Sale
Off Kabarnet Road,Ngong Road,None,2,2,9500000,Apartment,Sale
Kiambu Road,,None,2,2,8000000,Apartment,Sale
Opp Voyager hotel,"Nyali Area, Nyali",None,6,4,55000000,Apartment,Sale
Kingara Close,Lavington,None,2,2,13000000,Apartment,Sale
Parklands,Westlands,None,3,3,26000000,Apartment,Sale
Parklands,Westlands,None,4,3,20000000,Apartment,Sale
Riara Road,,None,1,1,7000000,Apartment,Sale
100,"MURINGA ROAD, Kilimani",165 m²,3,4,20000000,Apartment,Sale
Kilimani,Riara Road,110 m²,2,3,13500000,Apartment,Sale
Opposite Voyager hotel,"Nyali Area, Nyali",None,3,4,18500000,Apartment,Sale
Lavington,,None,4,3,18000000,Apartment,Sale
Westlands Area,Westlands,None,4,None,20000000,Apartment,Sale
Cinemax nyali,"Mkomani, Nyali",None,4,5,25000000,Apartment,Sale
OLEANDER DRIVE,"Nyali Area, Nyali",None,3,4,16500000,Apartment,Sale
Highway Street,"Thindigua, Kiambu Road",140 m²,3,4,10500000,Apartment,Sale
Tatu City,Ruiru,None,1,,Price not found,Apartment,Sale
Valley arcade,Lavington,None,3,2,13400000,Apartment,Sale
Lavington,,230 m²,3,3,19000000,Apartment,Sale
Westlands Area,Westlands,None,3,,37000000,Apartment,Sale
Westlands Area,Westlands,None,1,,180000000,Apartment,Sale
Changamwe,,None,1,None,35000000,Apartment,Sale
nyali,"Nyali Area, Nyali",None,2,2,11000000,Apartment,Sale
Kileleshwa,,None,1,None,7500000,Apartment,Sale
hatheru road,Lavington,None,2,2,11000000,Apartment,Sale
Kilimani,,None,3,3,25000000,Apartment,Sale
kilimani,Kilimani,None,3,3,25000000,Apartment,Sale
RIARA ROAD BEHIND JUNCTION MALL,Riara Road,None,2,3,14000000,Apartment,Sale
Kileleshwa,,47 m²,1,1,6300000,Apartment,Sale
Nyali Area,Nyali,None,3,4,26257000,Apartment,Sale
Mombasa Road,,50 m²,1,1,6600000,Apartment,Sale
syokimau,Syokimau,None,2,2,7500000,Apartment,Sale
Kabasiran Road,Lavington,1600 ft²,2,2,14500000,Apartment,Sale
Mweni Road,Eastleigh,None,3,,13000000,Apartment,Sale
Riverside,Westlands,None,4,4,55000000,Apartment,Sale
Mombasa CBD,Mombasa Island,None,1,,33000000,Apartment,Sale
Mvuli Road,"Westlands Area, Westlands",2600 ft²,4,3,19000000,Apartment,Sale
OLOITOKTOK ROAD,Kileleshwa,None,4,5,24000000,Apartment,Sale
mvuli road,"raphta road, Westlands Area, Westlands",None,2,,8500000,Apartment,Sale
KIKAMBALA ROAD,Kileleshwa,None,2,2,15000000,Apartment,Sale
Kilimani,,None,3,3,16200000,Apartment,Sale
Kikuyu Town,Kikuyu,None,2,2,6500000,Apartment,Sale
Kileleshwa,,None,3,3,30000000,Apartment,Sale
Parklands,Westlands,None,3,3,38000000,Apartment,Sale
RIARA ROAD,Kilimani,None,3,4,15500000,Apartment,Sale
oloitoktok road,Kileleshwa,265 m²,4,5,25500000,Apartment,Sale
Makongeni,Thika,None,3,2,4500000,Apartment,Sale
MENELIK ROAD,Kilimani,None,2,,8700000,Apartment,Sale
yaya,Kilimani,200 m²,3,3,18000000,Apartment,Sale
Embakasi,,None,3,3,10000000,Apartment,Sale
Behind Valley Arcade,"Argwings Kodhek Rd, Lavington",None,3,2,13000000,Apartment,Sale
Kiambere Road,Upper Hill,None,2,2,14500000,Apartment,Sale
Riverside,Westlands,None,4,5,45000000,Apartment,Sale
Githunguri Close,Kileleshwa,None,4,5,35000000,Apartment,Sale
Kilimani,,None,4,4,26000000,Apartment,Sale
Lavington,,None,4,5,25500000,Apartment,Sale
shanzu,"Nyali Area, Nyali",2450 ft²,3,3,17500000,Apartment,Sale
Kilimani,,None,3,5,20000000,Apartment,Sale
Kindaruma road,Kilimani,125 m²,2,2,11600000,Apartment,Sale
Westlands Area,Westlands,None,2,None,15500000,Apartment,Sale
Near Naivas Centre,"Links Road, Nyali Area, Nyali",None,3,2,12000000,Apartment,Sale
rose avenue,Kilimani,204 m²,3,4,25000000,Apartment,Sale
Nairobi West,,42 m²,1,1,6500000,Apartment,Sale
Kilimani,,None,5,6,29500000,Apartment,Sale
arwings khodek road,Lavington,180 m²,3,4,25600000,Apartment,Sale
Kindaruma Road,Kilimani,132 m²,3,2,11800000,Apartment,Sale
Medina Palms,Watamu,None,1,1,40980200,Apartment,Sale
Mtwapa,,2 ac,3,3,6800000,Apartment,Sale
Sports Road,"Westlands Area, Westlands",None,4,4,25000000,Apartment,Sale
Hatheru Road,Lavington,None,3,2,18000000,Apartment,Sale
Nyali Area,Nyali,None,3,5,60000000,Apartment,Sale
Nyali Area,Nyali,None,3,4,22000000,Apartment,Sale
Nyali Area,Nyali,None,3,5,18500000,Apartment,Sale
Nyali Area,Nyali,None,2,3,25000000,Apartment,Sale
Kizingo,Mombasa Island,None,3,4,22000000,Apartment,Sale
Lavington,,None,2,2,14000000,Apartment,Sale
Katani road,Syokimau,None,2,3,4850000,Apartment,Sale
Sports road,"Westlands Area, Westlands",None,3,4,26500000,Apartment,Sale
Madaraka,,None,3,None,10000000,Apartment,Sale
Rhapta rd,"Westlands Area, Westlands",2540 ft²,3,3,35000000,Apartment,Sale
Kilimani,,None,2,None,18500000,Apartment,Sale
Shanzu,Shanzu Go Kart,None,3,3,17500000,Apartment,Sale
PEMBE ZA NDOVU AREA,Mombasa Island,None,3,3,13000000,Apartment,Sale
Beachroad Nyali,"Nyali Area, Nyali",1800 ft²,3,2,9500000,Apartment,Sale
Off links Road Simba Road,"Nyali Area, Nyali",2500 ft²,3,4,18500000,Apartment,Sale
Citymall,"Nyali Area, Nyali",2720 ft²,3,4,28500000,Apartment,Sale
NYALI CITYMALL,"Nyali Area, Nyali",3500 ft²,4,3,21000000,Apartment,Sale
KIZINGO MOMBASA,"Kizingo Mombasa, Kizingo, Mombasa Island",2658 ft²,3,3,14500000,Apartment,Sale
Nyali Beach,"Mombasa Beach, Nyali Area, Nyali",None,3,4,13000000,Apartment,Sale
Othaya RD,Kilimani,None,4,5,23000000,Apartment,Sale
nyali,"Nyali, Nyali Area",2760 ft²,3,4,18000000,Apartment,Sale
Westlands Area,Westlands,None,4,3,29500000,Apartment,Sale
Wood Avenue,Kilimani,None,0,1,4500000,Apartment,Sale
Nyali Area,Nyali,None,2,None,18000000,Apartment,Sale
Mtwapa,,None,1,1,37000000,Apartment,Sale
Shanzu,,None,3,None,10000000,Apartment,Sale
Nyali Area,Nyali,None,3,None,35000000,Apartment,Sale
Nyali,Nyali Area,None,3,4,18500000,Apartment,Sale
Nyali Area,Nyali,None,3,3,17000000,Apartment,Sale
Jumeirah Apartments,"Nyali Area, Nyali",None,4,4,75000000,Apartment,Sale
Kilua Beach,Shanzu,None,3,3,13000000,Apartment,Sale
Ole Odume,Kilimani,None,4,4,31000000,Apartment,Sale
Westlands rd.,"Westlands Area, Westlands",None,3,3,35000000,Apartment,Sale
Nyayo Highrise Off Mbagathi Way,Southlands,None,2,1,3300000,Apartment,Sale
Kilimani,Riara Road,None,2,,17500000,Apartment,Sale
Lavington,,55 m²,1,1,6500000,Apartment,Sale
Lower Kabete,"Spring Valley, Westlands",5500 ft²,4,5,45000000,Apartment,Sale
Othaya road,Kileleshwa,None,1,1,6500000,Apartment,Sale
Lavington,,265 m²,4,5,24500000,Apartment,Sale
Ngong Road,,None,3,,16000000,Apartment,Sale
serena,"shanzu, Shanzu",1860 ft²,2,2,12000000,Apartment,Sale
Mkomani,Nyali,2260 ft²,3,2,11500000,Apartment,Sale
Enaki Town,"Nyari, Westlands",None,1,1,15000000,Apartment,Sale
Lane 26,Ruaka,148 m²,3,3,11900000,Apartment,Sale
Furaha academy,Mtwapa,400 m²,2,2,5000000,Apartment,Sale
Baracks,"The Vale Nyali, Nyali Area, Nyali",None,2,3,7000000,Apartment,Sale
Parklands Road,"Westlands, Nairobi, Parklands",260 m²,4,,39000000,Apartment,Sale
Kabarsiran Avenue,Lavington,1600 ft²,3,3,17000000,Apartment,Sale
nyali,"Nyali Area, Nyali",2640 ft²,3,4,18500000,Apartment,Sale
Kileleshwa,,188 m²,3,4,16000000,Apartment,Sale
Kilimani,,None,3,3,16500000,Apartment,Sale
Brookside drive,"Westlands Area, Westlands",None,3,4,24000000,Apartment,Sale
Nyali Area,Nyali,None,4,3,8900000,Apartment,Sale
Nyali Area,Nyali,None,3,2,8500000,Apartment,Sale
nyali,"Nyali Area, Nyali",2680 ft²,3,4,23000000,Apartment,Sale
Tudor,Mombasa Island,None,3,3,18000000,Apartment,Sale
Parklands,Westlands,None,3,2,17500000,Apartment,Sale
Riverside,Westlands,None,3,4,38000000,Apartment,Sale
nyali,"Nyali Area, Nyali",2109 ft²,3,2,10500000,Apartment,Sale
Shanzu,,None,3,4,17500000,Apartment,Sale
Nyali Area,Nyali,None,4,5,24000000,Apartment,Sale
Rosslyn,Westlands,None,1,1,17500000,Apartment,Sale
Kilimani,,None,2,3,18500000,Apartment,Sale
Kilimani,,None,2,2,25000000,Apartment,Sale
Spring Valley,Westlands,381 m²,4,5,55000000,Apartment,Sale
kizongo,"kizingo, Mombasa CBD, Mombasa Island",4380 ft²,4,5,26000000,Apartment,Sale
Lavington,,None,4,4,23000000,Apartment,Sale
1st Avenue,"Nyali Area, Nyali",1548 ft²,3,3,16000000,Apartment,Sale
Wood avenue,Kilimani,None,1,None,6500000,Apartment,Sale
Westlands Area,Westlands,None,2,,19000000,Apartment,Sale
Nyali Area,Nyali,None,3,3,9000000,Apartment,Sale
Nyali Area,Nyali,None,2,3,8250000,Apartment,Sale
Westlands Area,Westlands,None,4,3,38000000,Apartment,Sale
nyali,"Mkomani, Nyali",2640 ft²,3,4,32000000,Apartment,Sale
KASUKU ROAD,Kilimani,None,None,1,5800000,Apartment,Sale
nyali,"Nyali, Nyali Area",1979 ft²,3,4,15000000,Apartment,Sale
nyali,"Nyali, Mkomani",None,4,5,34000000,Apartment,Sale
nyali,"Nyali, Mkomani",2450 ft²,3,4,24000000,Apartment,Sale
serena,"shanzu, Shanzu",1620 ft²,2,2,12000000,Apartment,Sale
Valley Arcade,,None,2,2,16230000,Apartment,Sale
Lavington,,None,3,2,21000000,Apartment,Sale
Riverside,Westlands,None,2,2,22000000,Apartment,Sale
Othaya road,Kileleshwa,None,2,3,12000000,Apartment,Sale
Kilimani,,None,3,3,21000000,Apartment,Sale
Agwings kodhek road,Lavington,None,2,2,16000000,Apartment,Sale
Riara road,Kilimani,None,3,4,13500000,Apartment,Sale
Kileleshwa,,None,3,,25500000,Apartment,Sale
Nyali Area,Nyali,None,2,2,6500000,Apartment,Sale
Riara Road,,None,3,3,20000000,Apartment,Sale
Kileleshwa,,None,3,3,19000000,Apartment,Sale
Red Cross,South C,None,3,2,8500000,Apartment,Sale
Westlands Area,Westlands,None,3,4,18000000,Apartment,Sale
Parklands,Westlands,None,3,2,18500000,Apartment,Sale
Kileleshwa,,None,3,3,20000000,Apartment,Sale
Lavington,,None,4,3,23000000,Apartment,Sale
Kilimani,,None,3,4,30000000,Apartment,Sale
Kilimani,,None,3,3,15000000,Apartment,Sale
